Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.38,0.33,2.2,3.64,0.0,0.0,2.18,0.6,2.64
12M 2020,0.6,0.53,0.37,2.17,0.0,0.0,0.36,0.17,1.17
12M 2021,0.89,0.77,0.22,2.01,0.0,0.0,0.17,0.11,1.01
12M 2022,0.98,0.85,0.47,2.5,0.0,0.0,0.39,0.19,1.5
12M 2023,0.56,0.5,0.69,3.07,0.0,0.0,0.48,0.23,2.07
12M 2024,0.79,0.7,0.63,2.26,0.0,0.0,0.59,0.28,1.26
