Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,16209453.27,0.00,16177489.34,55 B,108 B,163 B,157 B,123 B
12M 2019,0.00,16917232.56,0.00,16897486.01,57 B,98 B,155 B,143 B,118 B
12M 2020,0.00,16509087.44,0.00,16489340.89,20 B,89 B,109 B,99 B,115 B
12M 2021,0.95,154.49,0.95,154.37,25 B,2 B,27 B,17 B,126 B
12M 2022,0.66,201.33,0.66,201.19,52 B,0 B,52 B,43 B,140 B
12M 2023,0.64,203.68,0.64,203.55,47 B,8 B,55 B,45 B,157 B
12M 2024,0.87,190.71,0.87,190.27,23 B,6 B,29 B,19 B,128 B
