Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.54,0.31,1.0,2.31,0.0,0.0,0.99,0.43,1.32
12M 2020,0.82,0.4,1.6,3.01,0.0,0.0,1.58,0.53,1.97
12M 2021,1.39,0.8,1.34,2.65,0.0,0.0,1.29,0.51,1.58
12M 2022,0.88,0.49,0.83,2.32,0.0,0.0,0.69,0.36,1.27
12M 2023,0.69,0.43,0.66,2.23,0.0,0.0,0.53,0.29,1.18
12M 2024,0.76,0.53,0.77,2.4,0.0,0.0,0.55,0.32,1.35
