Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,-2.85,,0.54
12M 2020,8.94,66.37,48.75,26.56,40.82,120.5,5.5,10.35,,,0.34,0.67,-14.61,-14.61,0.82
12M 2021,5.2,69.81,38.19,36.82,70.22,74.78,5.23,4.65,,,0.43,0.43,10.17,10.17,1.39
12M 2022,6.59,74.29,33.99,46.89,55.35,48.25,4.91,3.68,,,0.58,0.56,-19.79,-19.79,0.88
12M 2023,10.83,64.57,31.59,43.81,33.71,32.51,5.65,5.95,,,0.59,0.59,-6.38,-6.38,0.69
12M 2024,10.07,52.76,25.58,37.25,36.23,36.84,6.92,7.9,,,0.66,0.65,-9.13,-9.13,0.76
