Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,(0 B),,(0 B),-567.16
12M 2020,0 B,,0 B,253.89
12M 2021,(0 B),,(0 B),-30035.20
12M 2022,"1,698 B","(8,235 B)","(6,537 B)",-740337.57
12M 2023,(239 B),,"(5,939 B)",-54.99
12M 2024,"1,268 B","(3,912 B)","(2,644 B)",-24.48
