Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,,,0.0
12M 2020,,,,,,,,,,,,,,,0.0
12M 2021,,,,,,,,,,,,,,,0.0
12M 2022,26.94,36.7,30.72,32.92,13.55,,9.95,,0.95,,0.36,,1.43,,2.85
12M 2023,25.59,54.25,48.57,31.27,14.26,9.23,6.73,4.53,1.12,0.96,0.46,0.41,3.08,3.08,2.19
12M 2024,29.55,59.13,48.41,40.27,12.35,8.7,6.17,7.12,1.23,1.19,0.55,0.55,4.7,4.7,1.92
