Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,83340281.63,0.00,83340281.63,,,,(0 B),0 B
12M 2020,0.00,61283928.71,0.00,61283928.71,,,,(0 B),0 B
12M 2021,0.00,966226.53,0.00,966226.53,,,,(2 B),2 B
12M 2022,0.00,1689920.73,0.00,1115006.95,279 B,"8,073 B","8,353 B","3,982 B","4,751 B"
12M 2023,2.56,218.99,3.34,167.59,,"7,193 B","7,193 B","2,712 B","6,574 B"
12M 2024,1.97,232.57,2.56,178.75,746 B,"8,607 B","9,353 B","1,923 B","6,218 B"
