Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2014,3 B,(0 B),3 B,34194.87
12M 2015,(2 B),(0 B),(2 B),-1.22
12M 2016,(3 B),(0 B),(3 B),-2.06
12M 2017,14 B,(0 B),14 B,9.63
12M 2018,(5 B),(0 B),(5 B),-3.38
12M 2019,(6 B),(1 B),(7 B),-4.95
12M 2020,(12 B),(1 B),(12 B),-8.43
12M 2021,1 B,(1 B),0 B,0.26
12M 2022,11 B,(0 B),10 B,7.15
12M 2023,(3 B),(0 B),(3 B),-2.29
12M 2024,5 B,(0 B),5 B,3.52
