Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,7 B,(2 B),5 B,10.28
12M 2019,(2 B),(4 B),(6 B),-9.98
12M 2020,1 B,(7 B),(6 B),-9.99
12M 2021,(6 B),(1 B),(7 B),-10.50
12M 2022,(10 B),(1 B),(11 B),-17.09
12M 2023,(22 B),(3 B),(25 B),-38.86
12M 2024,(8 B),(3 B),(11 B),-16.56
