Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,(19 B),(40 B),(59 B),-174.26
12M 2019,(10 B),(35 B),(44 B),-79.16
12M 2020,(33 B),(2 B),(35 B),-62.71
12M 2021,(26 B),(1 B),(27 B),-30.77
12M 2022,(78 B),(57 B),(135 B),-151.35
12M 2023,(9 B),(11 B),(20 B),-22.09
12M 2024,(44 B),(16 B),(60 B),-67.53
