Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,545.84,0.00,545.84,86 B,831 B,917 B,915 B,(76 B)
12M 2019,1.11,495.31,1.11,493.76,188 B,684 B,872 B,802 B,(139 B)
12M 2020,0.76,526.22,0.76,524.64,167 B,840 B,"1,007 B",929 B,(327 B)
12M 2021,0.80,554.17,0.81,552.57,131 B,"1,141 B","1,272 B","1,253 B",173 B
12M 2022,1.00,650.98,1.01,645.18,172 B,"1,227 B","1,399 B","1,338 B",235 B
12M 2023,1.12,692.47,1.13,686.73,231 B,"1,465 B","1,697 B","1,546 B",189 B
12M 2024,0.79,744.36,0.80,737.33,260 B,"1,489 B","1,749 B","1,716 B",143 B
