Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,157902.60,0.00,157902.60,22 B,16 B,38 B,36 B,(18 B)
12M 2020,0.00,175687.14,0.00,175687.14,13 B,45 B,57 B,56 B,21 B
12M 2021,0.00,201422.62,0.00,201422.62,5 B,42 B,47 B,43 B,28 B
12M 2022,0.00,11.84,0.00,11.84,10 B,33 B,43 B,37 B,34 B
12M 2023,3.31,15.43,3.31,15.43,4 B,28 B,33 B,9 B,61 B
12M 2024,3.51,15.10,3.51,15.10,38 B,56 B,94 B,93 B,4 B
