Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,38299363.41,0.00,38299363.41,59 B,35 B,94 B,57 B,24 B
12M 2019,0.00,105.40,0.00,84.04,22 B,111 B,133 B,65 B,91 B
12M 2020,0.00,55.19,0.00,37.02,46 B,107 B,153 B,93 B,(141 B)
12M 2021,0.00,32.42,0.00,17.40,,102 B,148 B,90 B,(193 B)
12M 2022,14.71,124.03,16.14,113.06,52 B,78 B,130 B,67 B,(128 B)
12M 2023,10.61,122.00,11.37,113.92,102 B,117 B,219 B,170 B,(283 B)
12M 2024,6.42,130.91,6.69,125.64,90 B,151 B,241 B,200 B,(273 B)
