Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,-0.00,-9.63,-0.00,-190.67,,,,(1 B),(0 B)
12M 2017,23.18,127.25,30.51,96.68,135 B,,135 B,96 B,63 B
12M 2018,17.11,151.92,20.19,128.79,133 B,,133 B,115 B,84 B
12M 2019,2.14,145.02,2.45,126.47,140 B,2 B,142 B,138 B,81 B
12M 2020,2.15,69.24,2.70,55.25,12 B,125 B,137 B,135 B,154 B
12M 2021,6.14,85.51,6.93,75.80,,,,(2 B),44 B
12M 2022,1.12,156.61,1.14,153.05,,,,(1 B),73 B
12M 2023,0.36,140.56,0.36,140.11,,,,(1 B),55 B
12M 2024,0.39,127.90,0.39,127.78,,,,,39 B
