Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,1764145.92,0.00,1764145.92,,,,(1 B),40 B
12M 2019,2.93,179.13,2.93,179.13,,,,(9 B),43 B
12M 2020,3.47,201.75,3.47,201.75,,,,(14 B),52 B
12M 2021,1.56,192.77,1.56,192.77,,,,(6 B),47 B
12M 2022,1.39,210.20,1.39,210.20,,,,(7 B),51 B
12M 2023,1.60,216.99,1.60,216.99,2 B,3 B,5 B,(5 B),50 B
12M 2024,1.47,230.72,1.47,230.72,2 B,1 B,3 B,(3 B),54 B
