Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,"7,211 B",(2 B),"7,208 B",5807.79
12M 2021,723 B,(4 B),719 B,579.65
12M 2022,"(3,102 B)",(47 B),"(3,149 B)",-2536.85
12M 2023,"5,085 B",(10 B),"5,075 B",3619.59
12M 2024,(942 B),(27 B),(969 B),-691.49
