Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42
