Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.04,0.37,0.65,4.74,0.0,0.0,1.33,0.34,3.51
12M 2020,1.06,0.35,0.59,2.63,0.0,0.0,0.45,0.22,1.52
12M 2021,1.26,0.6,0.22,2.75,0.0,0.0,0.54,0.22,1.7
12M 2022,1.54,0.83,0.45,2.27,0.0,0.0,0.24,0.0,0.0
12M 2023,1.77,0.84,0.15,1.83,0.0,0.0,0.04,0.06,0.79
12M 2024,1.56,0.68,0.28,2.11,0.0,0.0,0.17,0.13,1.06
