Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,4.99,3.37,0.2,1.37,0.0,0.0,0.14,0.0,0.37
12M 2020,2.24,1.38,0.16,1.62,0.0,0.0,-0.09,0.1,0.62
12M 2021,4.91,3.33,0.05,1.23,0.0,0.0,-0.16,0.04,0.23
12M 2022,4.99,2.6,0.04,1.22,0.0,0.0,-0.07,0.04,0.22
12M 2023,3.49,1.32,0.04,1.3,0.0,0.0,-0.04,0.03,0.3
12M 2024,1.66,0.64,0.53,1.99,0.0,0.0,0.51,0.27,0.99
