Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,18.56,,4.99
12M 2020,6.89,11.67,4.1,14.46,52.95,,31.27,,28.56,,7.67,,19.49,,2.24
12M 2021,3.59,6.64,1.02,9.21,101.64,,54.97,,62.39,,12.94,,18.09,,4.91
12M 2022,2.18,8.8,0.11,10.87,167.7,,41.48,,75.18,,11.91,,20.71,,4.99
12M 2023,1.3,21.33,1.44,21.19,281.84,434.16,17.12,28.57,45.97,91.45,6.85,12.87,13.2,13.2,3.49
12M 2024,1.73,33.97,4.58,31.12,211.32,243.34,10.74,8.69,47.73,47.73,5.23,4.52,13.5,13.5,1.66
