Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.76,555.55,0.76,555.51,20 B,,20 B,(54 B),214 B
12M 2017,0.74,566.09,0.74,566.06,20 B,,20 B,(18 B),224 B
12M 2018,0.54,597.28,0.54,596.90,20 B,,20 B,(18 B),255 B
12M 2019,0.38,724.59,0.38,724.22,34 B,100 B,134 B,100 B,295 B
12M 2020,0.35,732.85,0.35,732.51,116 B,107 B,224 B,168 B,227 B
12M 2021,0.40,751.83,0.40,751.47,86 B,110 B,196 B,170 B,255 B
12M 2022,0.36,848.99,0.36,848.65,164 B,119 B,283 B,264 B,250 B
12M 2023,0.32,871.60,0.32,871.18,116 B,130 B,247 B,230 B,269 B
12M 2024,0.35,882.12,0.35,881.73,138 B,129 B,267 B,236 B,244 B
