Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,3.31,3.15,0.0,1.24,0.0,0.0,-0.05,0.0,0.24
12M 2019,6.57,6.52,0.0,1.16,0.0,0.0,-0.48,0.0,0.16
12M 2020,6.16,6.11,0.0,1.18,0.0,0.0,-0.38,0.0,0.17
12M 2021,11.18,11.11,0.0,1.16,0.0,0.0,-0.3,0.0,0.09
12M 2022,11.5,11.41,0.0,1.16,0.0,0.0,-0.1,0.0,0.09
12M 2023,8.19,8.08,0.0,1.22,0.0,0.0,-0.06,0.0,0.13
12M 2024,6.76,6.65,0.0,1.27,0.0,0.0,-0.07,0.0,0.17
