Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,1.12,0.41,1.27,2.6,0.0,0.0,1.22,0.49,1.6
12M 2022,1.14,0.38,1.56,2.86,0.0,0.0,1.51,0.54,1.86
12M 2023,1.13,0.16,1.82,3.16,0.0,0.0,1.8,0.58,2.16
12M 2024,1.46,0.58,1.29,2.44,0.0,0.0,1.29,0.53,1.44
