Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,17.4,,1.03
12M 2020,6.24,917.63,24.19,899.68,58.47,,0.4,,1.55,,0.52,,2.84,,1.45
12M 2021,5.89,880.99,35.56,851.32,61.96,,0.41,,1.39,,0.46,,1.52,,2.01
12M 2022,8.78,976.17,48.01,936.94,41.56,31.88,0.37,0.39,1.57,1.56,0.46,0.43,0.85,0.85,3.42
12M 2023,11.57,1334.12,74.1,1271.59,31.54,23.73,0.27,0.25,1.74,1.79,0.42,0.41,0.76,0.76,3.04
12M 2024,10.82,1954.66,94.11,1871.37,33.72,37.6,0.19,0.16,1.76,1.79,0.32,0.29,0.46,0.46,3.81
