Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.03,0.13,1.81,5.39,0.0,0.0,1.57,0.34,4.33
12M 2020,1.45,0.13,0.93,2.81,0.0,0.0,0.86,0.33,1.81
12M 2021,2.01,0.26,0.68,2.17,0.0,0.0,0.56,0.31,1.17
12M 2022,3.42,1.22,0.28,1.5,0.0,0.0,-0.06,0.19,0.5
12M 2023,3.04,0.82,0.29,1.6,0.0,0.0,0.11,0.18,0.6
12M 2024,3.81,1.07,0.66,2.0,0.0,0.0,0.55,0.33,1.0
