Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,11.48,,1.24
12M 2020,26.76,,41.42,,13.64,13.26,,,114.43,124.18,3.07,3.29,10.84,10.84,1.43
12M 2021,10.99,,37.07,,33.21,37.06,,,201.48,161.56,4.08,3.47,10.63,10.63,1.47
12M 2022,6.81,,20.91,,53.56,33.54,,,488.33,410.9,4.54,3.81,10.79,10.79,1.41
12M 2023,11.26,,14.9,,32.4,30.25,,,180.5,158.59,3.1,3.39,8.47,8.47,1.49
12M 2024,9.67,,11.46,,37.73,62.74,,,62.78,43.66,3.2,3.03,7.64,7.64,1.85
