Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,121.83,0.00,112.22,164 B,10 B,174 B,156 B,111 B
12M 2020,5.30,134.27,5.58,127.55,155 B,8 B,163 B,143 B,188 B
12M 2021,5.46,204.92,5.62,199.12,163 B,5 B,168 B,44 B,369 B
12M 2022,2.46,263.78,2.49,260.73,305 B,3 B,308 B,(80 B),968 B
12M 2023,5.82,332.21,5.87,329.65,701 B,113 B,813 B,518 B,"1,454 B"
12M 2024,2.80,136.39,2.82,135.68,"1,152 B",99 B,"1,251 B","1,100 B","1,931 B"
