Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,188.84,0.00,188.21,210 B,806 B,"1,015 B",980 B,(48 B)
12M 2019,1.79,833.29,1.79,833.02,60 B,305 B,365 B,329 B,73 B
12M 2020,0.95,841.71,0.95,841.61,106 B,422 B,528 B,496 B,89 B
12M 2021,1.71,861.21,1.71,861.18,83 B,386 B,468 B,446 B,134 B
12M 2022,0.85,944.91,0.89,899.50,36 B,392 B,428 B,398 B,122 B
12M 2023,0.82,982.18,0.86,936.78,121 B,778 B,899 B,878 B,372 B
12M 2024,0.77,1000.95,0.82,940.97,87 B,"1,328 B","1,415 B","1,316 B",313 B
