Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,0.9,0.33,4.69,7.74,0.0,0.0,4.53,0.61,6.74
12M 2019,1.22,0.42,0.22,1.39,0.0,0.0,0.2,0.16,0.39
12M 2020,1.26,0.49,0.31,1.46,0.0,0.0,0.29,0.21,0.46
12M 2021,1.44,0.58,0.27,1.41,0.0,0.0,0.26,0.19,0.41
12M 2022,1.48,0.49,0.23,1.36,0.0,0.0,0.21,0.17,0.36
12M 2023,1.94,0.4,0.46,1.64,0.0,0.0,0.44,0.28,0.63
12M 2024,1.3,0.2,0.7,2.22,0.0,0.0,0.65,0.32,1.21
