Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,(1 B),(45 B),(46 B),-13.94
12M 2020,(15 B),(33 B),(48 B),-12.49
12M 2021,28 B,(2 B),26 B,6.70
12M 2022,5 B,(4 B),1 B,0.35
12M 2023,66 B,(122 B),(56 B),-14.54
12M 2024,9 B,(131 B),(122 B),-31.52
