Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,0.49,0.49,2.73
12M 2020,11.26,2089.34,63.62,2036.98,32.42,36.82,0.17,0.17,0.46,0.47,0.12,0.11,0.35,0.35,3.3
12M 2021,15.79,2159.88,56.49,2119.18,23.11,19.92,0.17,0.16,0.54,0.55,0.12,0.12,0.35,0.35,3.02
12M 2022,11.87,1753.15,49.35,1715.67,30.74,42.36,0.21,0.2,0.78,0.8,0.15,0.15,0.35,0.35,3.45
12M 2023,11.23,1878.75,48.87,1841.11,32.52,26.61,0.19,0.18,0.91,0.92,0.17,0.17,0.51,0.51,2.57
12M 2024,16.68,1934.23,150.08,1800.83,21.89,20.23,0.19,0.18,0.74,0.65,0.17,0.16,0.53,0.53,2.2
