Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,153.25,0.00,153.25,5 B,82 B,87 B,68 B,198 B
12M 2020,2.07,150.95,2.07,150.95,2 B,82 B,84 B,57 B,254 B
12M 2021,3.30,159.08,3.30,159.08,11 B,88 B,99 B,43 B,291 B
12M 2022,4.20,167.94,4.20,167.94,,136 B,136 B,38 B,395 B
12M 2023,0.66,182.34,0.66,182.34,5 B,128 B,133 B,86 B,350 B
12M 2024,0.52,196.58,0.52,196.58,14 B,209 B,223 B,203 B,388 B
