Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,2.73,0.91,0.17,1.44,0.0,0.0,0.14,0.12,0.43
12M 2020,3.3,1.35,0.14,1.37,0.0,0.0,0.1,0.11,0.36
12M 2021,3.02,1.25,0.16,1.4,0.0,0.0,0.07,0.12,0.39
12M 2022,3.45,1.65,0.21,1.49,0.0,0.0,0.06,0.14,0.48
12M 2023,2.57,1.03,0.19,1.54,0.0,0.0,0.12,0.12,0.53
12M 2024,2.2,1.0,0.29,1.75,0.0,0.0,0.27,0.17,0.75
