Period,Aset,Aset Lancar,Kas Dan Setara Kas,Investasi Jangka Pendek,Piutang Usaha,Persediaan,Others,Total Aset Lancar,Aset Tidak Lancar,Piutang Pihak Berelasi,Properti Investasi,Aset Tetap,Aset Pajak Tangguhan,Others,Total Aset Tidak Lancar,Total Aset,Liabilitas Dan Ekuitas,Liabilitas,Liabilitas Jangka Pendek,Utang Usaha,Utang Bank Jangka Pendek,Utang Lain-Lain,Utang Pajak,Beban Akrual,Others,Total Liabilitas Jangka Pendek,Bagian Lancar Atas Liabilitas Jangka Panjang,Utang Bank Jangka Panjang,Utang Pembiayaan Konsumen,Total Bagian Lancar Atas Liabilitas Jangka Panjang,Liabilitas Jangka Panjang,Liabilitas Jangka Panjang - Setelah Dikurangi Bagian Yang Jatuh Tempo Dalam Satu Tahun,Utang Bank Jangka Panjang,Utang Pembiayaan Konsumen,Total Liabilitas Jangka Panjang - Setelah Dikurangi Bagian Yang Jatuh Tempo Dalam Satu Tahun,Utang Dari Pihak Berelasi,Others,Total Liabilitas Jangka Panjang,Total Liabilitas,Ekuitas,Modal Saham,Tambahan Modal Disetor,Saldo Laba,Telah Ditentukan Penggunaannya,Belum Ditentukan Penggunaannya,Total Saldo Laba,Kepentingan Non Pengendali,Others,Total Ekuitas,Total Liabilitas Dan Ekuitas,Saham Beredar
12M 2019,,,19116632000.000000,1699419000.000000,3249744000.000000,207787542000.000000,80784873000.000000,312638210000.000000,,7160062000.000000,190676203000.000000,199249048000.000000,9730325000.000000,8666992000.000000,415482630000.000000,728120840000.000000,,,114660004000.000000,8164176000.000000,5236865000.000000,4171784000.000000,1651878000.000000,11165346000.000000,84269955000.000000,114660004000.000000,12528202000.000000,12225000000.000000,303202000.000000,12528202000.000000,87024640000.000000,,78675000000.000000,182976000.000000,78857976000.000000,3304301000.000000,4862363000.000000,87024640000.000000,214212846000.000000,,328850000000.000000,71680328000.000000,103856214000.000000,,103856214000.000000,103856214000.000000,9940174000.000000,-418723000.000000,513907993000.000000,728120839000.000000,3288500000.000000
12M 2020,,,27313366000.000000,1681995000.000000,2274788000.000000,215692531000.000000,117717198000.000000,364679878000.000000,,7107013000.000000,217503510000.000000,192685928000.000000,12164868000.000000,5256313000.000000,434717632000.000000,799397510000.000000,,,110615261000.000000,4730527000.000000,1964124000.000000,4824642000.000000,956491000.000000,9264077000.000000,88875400000.000000,110615261000.000000,9631741000.000000,9520000000.000000,111741000.000000,9631741000.000000,88098612000.000000,,80461250000.000000,123525000.000000,80584775000.000000,1806413000.000000,5707424000.000000,88098612000.000000,208345614000.000000,,387350000000.000000,73893603000.000000,123670306000.000000,,123670306000.000000,123670306000.000000,6357338000.000000,-219351000.000000,591051896000.000000,799397510000.000000,3873500000.000000
12M 2021,,,55940779000.000000,1738254000.000000,6431870000.000000,254619750000.000000,117086168000.000000,435816821000.000000,,7282930000.000000,209713772000.000000,183234444000.000000,18682433000.000000,7158470000.000000,426072049000.000000,861888870000.000000,,,144512979000.000000,7569640000.000000,11127834000.000000,7753747000.000000,2668246000.000000,16782296000.000000,98611216000.000000,144512979000.000000,4548675000.000000,4120000000.000000,428675000.000000,4548675000.000000,93516800000.000000,,86101250000.000000,610120000.000000,86711370000.000000,1306413000.000000,5499017000.000000,93516800000.000000,242578454000.000000,,387350000000.000000,73893603000.000000,155257684000.000000,,155257684000.000000,155257684000.000000,3115994000.000000,-306865000.000000,619310416000.000000,861888870000.000000,3873500000.000000
12M 2022,,,97916583000.000000,1889554000.000000,2543090000.000000,290164481000.000000,163313037000.000000,555826745000.000000,,7929206000.000000,205210287000.000000,171068715000.000000,20015757000.000000,6058423000.000000,410282388000.000000,966109133000.000000,,,160919047000.000000,7765478000.000000,,13092148000.000000,1555150000.000000,24147290000.000000,114358981000.000000,160919047000.000000,10897801000.000000,10513940000.000000,383861000.000000,10897801000.000000,142010313000.000000,,136166862000.000000,226258000.000000,136393120000.000000,,5617193000.000000,142010313000.000000,313827161000.000000,,387350000000.000000,73893603000.000000,189210331000.000000,,189210331000.000000,189210331000.000000,1770635000.000000,57403000.000000,652281972000.000000,966109133000.000000,3873500000.000000
12M 2023,,,46444138000.0,1892299000.0,8421915000.0,343772363000.0,172693389000.0,573224104000.0,,7409224000.0,263677199000.0,218663067000.0,16045918000.0,6420942000.0,512216350000.0,1085440454000.0,,,222833106000.0,8723051000.0,4812560000.0,49297447000.0,3485433000.0,13124443000.0,143390172000.0,222833106000.0,18615501000.0,17523940000.0,1091561000.0,18615501000.0,134452194000.0,,126408481000.0,1361456000.0,127769937000.0,356145000.0,6326112000.0,134452194000.0,375900801000.0,,387350000000.0,73893603000.0,244409854000.0,11822553000.0,232587301000.0,244409854000.0,3264717000.0,621479000.0,709539653000.0,1085440454000.0,3873500000.0
12M 2024,,,19907286000.0,1797183000.0,10263967000.0,389626016000.0,289364279000.0,710958731000.0,,9102244000.0,264443310000.0,330378059000.0,13385095000.0,6533697000.0,623842405000.0,1334801136000.0,,,322806585000.0,48181898000.0,14227349000.0,49649433000.0,3737535000.0,15395900000.0,191614470000.0,322806585000.0,29964043000.0,28528831000.0,1435212000.0,29964043000.0,215791577000.0,,198824377000.0,1574781000.0,200399158000.0,8380968000.0,7011451000.0,215791577000.0,568562205000.0,,387350000000.0,73893603000.0,299263338000.0,21637481000.0,277625857000.0,299263338000.0,4769516000.0,962474000.0,766238931000.0,1334801136000.0,3873500000.0
