Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,100.03,0.00,100.02,21 B,13 B,34 B,11 B,1 B
12M 2018,0.00,100.54,0.00,100.53,12 B,5 B,17 B,13 B,(2 B)
12M 2019,10.76,100.82,10.76,100.81,,,,(152 B),150 B
12M 2020,5.80,100.93,5.80,100.92,,,,(148 B),148 B
12M 2021,7.39,100.19,7.39,100.19,,,,(143 B),141 B
12M 2022,5.05,99.98,5.05,99.98,,,,(140 B),139 B
12M 2023,1.99,99.92,1.99,99.92,,,,(140 B),139 B
12M 2024,1.59,99.90,1.59,99.90,,,,(144 B),142 B
