Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12M 2019,1.42,0.99,1.37,3.16,0.0,0.0,1.11,0.43,2.16
12M 2020,1.72,1.09,1.32,3.17,0.0,0.0,1.05,0.42,2.17
12M 2021,1.84,1.12,0.72,2.15,0.0,0.0,0.59,0.34,1.15
12M 2022,5.48,3.69,0.08,1.22,0.0,0.0,-0.03,0.07,0.22
12M 2023,3.72,2.54,0.18,1.33,0.0,0.0,0.13,0.14,0.33
12M 2024,2.65,1.87,0.23,1.48,0.0,0.0,0.16,0.16,0.48
