Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,8.94,88.71,8.94,88.71,,,,,
12M 2017,5.61,122.28,5.61,122.28,,,,,
12M 2018,16.53,111.95,16.53,111.95,,,,,
12M 2019,14.30,138.08,14.30,138.08,,,,,
12M 2020,13.82,121.96,13.82,121.96,,,,,
12M 2021,9.29,107.59,9.29,107.59,,,,,
12M 2022,19.19,75.84,19.19,75.84,,,,,
12M 2023,23.63,61.58,23.63,61.58,,,,,
