Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,2698343.22,0.00,2698343.22,5 B,40 B,45 B,44 B,71 B
12M 2020,0.00,2959305.81,0.00,2959305.81,8 B,35 B,43 B,42 B,63 B
12M 2021,0.00,3820170.66,0.00,3820170.66,9 B,29 B,38 B,26 B,76 B
12M 2022,0.00,136.98,0.00,136.98,8 B,22 B,31 B,6 B,59 B
12M 2023,0.81,167.04,0.81,167.02,9 B,17 B,25 B,(63 B),124 B
12M 2024,0.92,207.29,0.92,207.26,,12 B,20 B,(70 B),76 B
