Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,1.43,1762.18,1.43,1762.18,36 B,125 B,161 B,(186 B),437 B
12M 2017,1.20,1920.20,1.20,1920.20,39 B,87 B,126 B,(261 B),456 B
12M 2018,2.48,2298.35,2.48,2298.35,45 B,48 B,93 B,(379 B),609 B
12M 2019,2.38,2512.48,2.38,2512.48,46 B,,46 B,(441 B),692 B
12M 2020,2.83,2121.70,2.83,2121.70,47 B,,47 B,(449 B),634 B
12M 2021,2.80,1954.10,2.80,1954.10,,,,(437 B),570 B
12M 2022,2.43,1809.34,2.43,1809.34,,,,(496 B),475 B
12M 2023,1.14,1786.76,1.14,1786.76,,,,(483 B),483 B
12M 2024,2.18,1918.61,2.18,1918.61,,,,(584 B),514 B
