Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.01,0.98,0.0,14.7,0.0,0.0,-0.0,0.0,13.7
12M 2020,2.15,1.18,0.0,1.1,0.0,0.0,-0.0,0.0,0.07
12M 2021,3.77,2.91,0.0,1.08,0.0,0.0,-0.04,0.0,0.07
12M 2022,2.73,1.92,0.0,1.11,0.0,0.0,-0.01,0.0,0.1
12M 2023,0.51,0.42,0.0,1.12,0.0,0.0,-0.0,0.0,0.11
