Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,170318571.43,0.00,149904285.71,0 B,0 B,0 B,(64 B),58 B
12M 2017,0.67,415.95,0.70,400.14,0 B,,0 B,(200 B),228 B
12M 2018,0.83,323.82,0.86,312.53,4 B,,4 B,(199 B),242 B
12M 2019,0.61,324.81,0.63,313.51,4 B,,4 B,(195 B),255 B
12M 2020,0.67,346.45,0.69,335.16,,,,(231 B),288 B
12M 2021,0.58,352.40,0.60,341.11,10 B,,10 B,(224 B),299 B
12M 2022,0.51,365.89,0.52,354.60,11 B,2 B,13 B,(173 B),298 B
12M 2023,0.53,375.51,0.55,364.21,18 B,2 B,20 B,(201 B),327 B
12M 2024,0.45,378.93,0.46,367.63,6 B,0 B,6 B,(212 B),337 B
