Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.32,0.98,0.95,2.2,0.0,0.0,0.69,0.43,1.17
12M 2020,1.34,1.01,0.68,1.91,0.0,0.0,0.45,0.36,0.88
12M 2021,1.53,1.11,0.45,1.66,0.0,0.0,0.27,0.27,0.62
12M 2022,1.76,1.24,0.23,1.45,0.0,0.0,0.04,0.16,0.41
12M 2023,1.25,0.73,0.1,1.27,0.0,0.0,0.01,0.08,0.23
12M 2024,1.37,0.94,0.1,1.32,0.0,0.0,-0.02,0.08,0.28
