Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,6.62,,1.32
12M 2020,8.22,62.41,37.51,33.12,44.43,87.76,5.85,12.16,0.73,1.46,0.43,0.85,8.0,8.0,1.34
12M 2021,5.23,51.28,25.52,30.99,69.85,88.9,7.12,7.07,0.88,0.88,0.51,0.51,7.43,7.43,1.53
12M 2022,3.53,57.1,24.52,36.11,103.25,86.15,6.39,4.76,1.3,1.29,0.69,0.66,5.89,5.89,1.76
12M 2023,4.52,62.98,24.91,42.59,80.72,123.31,5.8,5.52,1.13,1.11,0.59,0.61,17.1,17.1,1.25
12M 2024,5.88,63.03,23.71,45.2,62.08,66.7,5.79,6.06,1.3,1.31,0.69,0.68,10.94,10.94,1.37
