Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,2941227.75,0.00,2909282.67,"1,167 B","4,163 B","5,331 B","(1,336 B)",654 B
12M 2020,0.00,340.71,0.00,337.52,950 B,"3,436 B","4,387 B","2,897 B",658 B
12M 2021,1.61,378.45,1.62,375.40,685 B,"2,660 B","3,345 B","2,064 B",845 B
12M 2022,1.26,504.79,1.26,502.17,637 B,"1,700 B","2,338 B",380 B,"1,585 B"
12M 2023,0.99,548.74,0.99,548.74,920 B,201 B,"1,121 B",114 B,487 B
12M 2024,1.41,544.41,1.41,544.41,770 B,330 B,"1,100 B",(209 B),884 B
