Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,63.72,0.00,63.72,,,,(56 B),266 B
12M 2017,2.28,189.98,2.28,189.98,,,,(489 B),576 B
12M 2018,2.49,197.01,2.49,197.01,,,,(335 B),624 B
12M 2019,0.86,204.25,0.86,204.25,,,,(466 B),562 B
12M 2020,1.72,206.56,1.72,206.56,,,,(576 B),530 B
12M 2021,1.34,218.82,1.34,218.82,,,,(656 B),587 B
12M 2022,1.21,226.41,1.21,226.41,,,,(572 B),628 B
12M 2023,1.19,234.73,1.19,234.73,,,,(409 B),615 B
12M 2024,1.09,243.93,1.09,243.93,,,,(473 B),585 B
