Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,19.22,,1.26
12M 2020,13.57,71.75,19.23,66.09,26.91,22.01,5.09,5.58,,,1.04,1.06,11.59,11.59,1.44
12M 2021,11.5,51.91,8.75,54.66,31.75,37.58,7.03,6.77,,,1.43,1.42,12.79,12.79,1.57
12M 2022,8.96,64.82,7.72,66.06,40.73,42.92,5.63,4.94,,,1.33,1.31,12.77,12.77,1.47
12M 2023,9.38,54.81,7.6,56.59,38.91,33.12,6.66,8.91,,,1.34,1.38,29.77,29.77,1.25
12M 2024,9.38,56.93,8.74,57.57,38.91,47.83,6.41,6.06,,,1.26,1.23,156.21,156.21,1.03
