Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,3.38,1.15,0.24,1.37,0.0,0.0,0.2,0.18,0.37
12M 2021,6.49,3.0,0.11,1.18,0.0,0.0,0.06,0.09,0.18
12M 2022,4.98,1.95,0.55,1.45,0.0,0.0,0.37,0.38,0.45
12M 2023,5.23,1.79,0.55,1.43,0.0,0.0,0.41,0.38,0.43
12M 2024,6.19,1.8,0.51,1.38,0.0,0.0,0.4,0.37,0.38
