Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.93,0.74,1.57,3.33,0.0,0.0,1.2,0.47,2.33
12M 2021,1.55,1.34,0.52,1.65,0.0,0.0,0.18,0.32,0.65
12M 2022,1.74,1.27,0.0,1.63,0.0,0.0,0.11,0.33,0.63
12M 2023,0.56,0.19,0.0,1.89,0.0,0.0,0.76,0.43,0.89
12M 2024,1.4,1.07,0.0,1.27,0.0,0.0,0.02,0.19,0.27
