Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,14367585.67,0.00,14367585.67,25 B,,25 B,(6 B),(2 B)
12M 2021,0.00,25.47,0.00,25.47,26 B,,26 B,9 B,17 B
12M 2022,0.00,18.59,0.00,18.59,28 B,,28 B,6 B,54 B
12M 2023,0.00,20.42,0.00,20.42,45 B,,45 B,43 B,(21 B)
12M 2024,1.97,55.38,1.97,55.38,45 B,,45 B,4 B,20 B
