Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,1914688.82,0.00,1914688.82,2 B,12 B,13 B,11 B,(0 B)
12M 2020,0.00,1900179.99,0.00,1900179.99,4 B,7 B,11 B,10 B,(4 B)
12M 2021,0.00,2665901.51,0.00,2665901.51,2 B,7 B,9 B,3 B,4 B
12M 2022,2.79,51.97,2.79,51.97,3 B,5 B,8 B,(15 B),30 B
12M 2023,2.17,53.41,2.17,53.41,3 B,1 B,4 B,(13 B),18 B
12M 2024,2.23,53.84,2.23,53.84,0 B,2 B,2 B,(2 B),9 B
