Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.91,0.91,1.5,5.06,0.0,0.0,1.41,0.3,1.94
12M 2020,1.67,1.67,0.5,3.37,0.0,0.0,0.34,0.15,1.14
12M 2021,2.82,2.82,0.26,3.21,0.0,0.0,0.19,0.08,0.76
12M 2022,3.04,2.43,0.27,2.68,0.0,0.0,0.12,0.1,0.52
12M 2023,2.15,1.59,0.33,2.62,0.0,0.0,0.19,0.13,0.7
12M 2024,1.1,0.86,0.87,3.3,0.0,0.0,0.73,0.26,1.44
