Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,98 B,(13 B),85 B,20.70
12M 2017,264 B,(27 B),237 B,57.86
12M 2018,(201 B),(25 B),(227 B),-55.47
12M 2019,313 B,(18 B),295 B,72.10
12M 2020,"1,894 B",(7 B),"1,888 B",461.57
12M 2021,"1,213 B",(28 B),"1,185 B",289.66
12M 2022,(472 B),(37 B),(509 B),-124.49
12M 2023,(389 B),(77 B),(466 B),-114.02
12M 2024,"(1,918 B)",(38 B),"(1,956 B)",-478.19
