Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,(228 B),(119 B),(347 B),-72.33
12M 2017,637 B,(33 B),604 B,63.08
12M 2018,879 B,(42 B),837 B,87.45
12M 2019,139 B,(84 B),55 B,5.79
12M 2020,101 B,(11 B),90 B,9.44
12M 2021,103 B,(7 B),96 B,10.03
12M 2022,(598 B),(9 B),(607 B),-63.42
12M 2023,568 B,(16 B),552 B,57.67
12M 2024,(257 B),(3 B),(259 B),-27.08
