Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,2.11,1.22,0.15,2.0,0.0,0.0,-0.25,0.07,1.0
12M 2021,1.76,1.12,0.01,2.22,0.0,0.0,-0.0,0.0,1.22
12M 2022,5.42,3.62,0.01,1.31,0.0,0.0,0.0,0.0,0.33
12M 2023,6.86,5.21,0.01,1.32,0.0,0.0,0.01,0.01,0.32
12M 2024,5.66,3.63,0.01,1.31,0.0,0.0,0.01,0.01,0.33
