Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,4.8,,2.11
12M 2021,67.74,226.0,73.36,220.38,5.39,,1.62,,8.01,,0.31,,1.15,,1.76
12M 2022,75.53,298.26,47.31,326.48,4.83,,1.22,,0.85,,0.22,,0.69,,5.42
12M 2023,49.91,161.63,18.91,192.63,7.31,,2.26,,1.04,,0.38,,1.16,,6.86
12M 2024,34.5,141.78,12.99,163.29,10.58,,2.57,,1.26,,0.43,,1.37,,5.66
