Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,1369942.48,0.00,1369942.48,92 B,6 B,98 B,85 B,109 B
12M 2017,1.45,144.91,1.45,144.91,102 B,19 B,121 B,76 B,145 B
12M 2018,1.53,156.73,1.53,156.73,107 B,21 B,129 B,83 B,124 B
12M 2019,3.11,167.32,3.11,167.32,173 B,24 B,197 B,177 B,124 B
12M 2020,5.16,30.81,5.16,30.81,168 B,24 B,193 B,140 B,96 B
12M 2021,4.70,31.06,4.70,31.06,127 B,24 B,151 B,114 B,120 B
12M 2022,4.76,31.11,4.76,31.11,123 B,19 B,142 B,122 B,119 B
12M 2023,2.50,31.58,2.50,31.58,126 B,18 B,144 B,132 B,134 B
12M 2024,1.85,32.35,1.85,32.35,147 B,22 B,169 B,158 B,106 B
