Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,2685638.03,0.00,2680362.09,,,,(556 B),721 B
12M 2019,0.00,3174548.70,0.00,3169582.04,,,,(504 B),326 B
12M 2020,0.00,2882919.02,0.00,2864890.44,4 B,16 B,20 B,(580 B),"1,280 B"
12M 2021,0.00,70.61,0.00,70.26,2 B,14 B,16 B,"(2,566 B)","3,200 B"
12M 2022,8.31,203.85,8.33,203.60,11 B,25 B,36 B,"(7,937 B)","7,006 B"
12M 2023,3.69,368.71,3.69,368.40,20 B,"1,551 B","1,571 B","(7,483 B)","10,418 B"
12M 2024,2.15,557.76,2.15,557.47,20 B,"4,789 B","4,809 B","(5,089 B)","9,816 B"
