Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,100 B,"(1,531 B)","(1,431 B)",-687087.52
12M 2019,"1,963 B","(2,447 B)",(484 B),-384374.37
12M 2020,420 B,(643 B),(223 B),-177123.89
12M 2021,"2,287 B",(163 B),"2,123 B",51.94
12M 2022,"7,479 B",(330 B),"7,150 B",174.89
12M 2023,"4,579 B","(2,069 B)","2,510 B",61.39
12M 2024,"8,469 B","(6,551 B)","1,917 B",46.90
