Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,(1 B),(0 B),(1 B),-2078971.36
12M 2018,8 B,(4 B),5 B,2315697.45
12M 2019,11 B,(3 B),8 B,16.83
12M 2020,26 B,(6 B),20 B,20.36
12M 2021,59 B,(68 B),(9 B),-7.17
12M 2022,(6 B),(34 B),(40 B),-32.09
12M 2023,13 B,(38 B),(25 B),-20.11
12M 2024,27 B,(43 B),(16 B),-12.88
