Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,0.73,0.71,0.0,1.67,0.0,0.0,-0.04,0.0,0.67
12M 2022,0.84,0.82,0.0,1.74,0.0,0.0,-0.11,0.0,0.73
12M 2023,1.67,1.53,0.0,1.02,0.0,0.0,-0.01,0.0,0.02
12M 2024,8.83,4.66,0.06,1.08,0.0,0.0,-0.01,0.05,0.08
