Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2015,,,,,,,,,,,,,-1.37,-1.37,0.6
12M 2016,88.85,252.79,3.37,338.27,4.11,4.19,1.44,1.59,0.33,0.33,0.23,0.24,-1.61,-1.61,0.65
12M 2017,92.6,265.79,3.95,354.44,3.94,7.4,1.37,2.57,0.35,0.72,0.24,0.48,-2.2,-2.2,0.74
12M 2018,104.62,301.69,2.25,404.06,3.49,3.28,1.21,1.16,0.37,0.38,0.24,0.25,-3.91,-3.91,0.85
12M 2019,114.0,318.16,2.46,429.7,3.2,2.75,1.15,1.14,0.42,0.43,0.26,0.26,-18.78,-18.78,0.97
