Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,5.52,5.52,0.13,1.4,0.0,0.0,-0.84,0.09,0.4
12M 2021,9.88,9.88,0.02,1.28,0.0,0.0,-0.96,0.02,0.28
12M 2022,11.15,11.15,0.0,1.28,0.0,0.0,-0.98,0.0,0.28
12M 2023,10.95,10.95,0.0,1.33,0.0,0.0,-0.93,0.0,0.29
12M 2024,6.43,6.43,0.0,1.38,0.0,0.0,-0.66,0.0,0.31
