Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,376.43,0.00,376.43,42 B,115 B,158 B,130 B,(107 B)
12M 2018,1.85,712.99,1.85,712.99,12 B,29 B,40 B,33 B,(18 B)
12M 2019,1.51,1093.27,1.51,1093.27,,75 B,75 B,61 B,(21 B)
12M 2020,1.45,1217.88,1.45,1217.88,32 B,44 B,76 B,61 B,(75 B)
12M 2021,1.83,1307.29,1.83,1307.29,149 B,51 B,200 B,148 B,(174 B)
12M 2022,1.35,1419.66,1.35,1419.66,206 B,66 B,272 B,198 B,(210 B)
12M 2023,1.29,1478.70,1.33,1439.53,287 B,115 B,402 B,315 B,(278 B)
12M 2024,1.05,1510.90,1.07,1476.18,324 B,158 B,482 B,391 B,(294 B)
