Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,0.55,0.4,0.97,3.72,0.0,0.0,0.52,0.26,2.03
12M 2022,0.62,0.22,0.89,3.65,0.0,0.0,0.75,0.24,2.15
12M 2023,1.26,0.67,0.36,1.93,0.0,0.0,0.2,0.19,0.72
12M 2024,2.3,1.42,0.35,1.71,0.0,0.0,0.14,0.21,0.52
